,customer_id,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount
1814,72351,72351,La Tú M*i,Nữ,2004-04-30,"2327/23/174/293, Nguyễn Thị Minh Khai, Phường 1, Quận 11, Tiền Giang, Việt Nam",Tiền Giang,Việt Nam,567.325.5516x1538,anthony76@example.net,Đầu bếp,Trung học phổ thông,Độc thân,Loyalty,2021-01-05,,Active,341,333,0.04,LO807,18,607,258,280,57,921,True,10,13,4541510000,978705000,849556000,198646000,833092000,404714000,17786000,5550690,193,34,45,0.7850555279823299,Sản phẩm không đáp ứng yêu cầu của khách hàng,4,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,"(['Cửa hàng trực tiếp'], [0])",True,0.9319813040850874,13,0.21,476,35,0.8503104334509434,Rất ổn định,3011000,Freelancer,Trên 1 tỷ,Bất động sản thương mại,Không,16000000,332616000
1815,59705,59705,Mã Đức N**c,Nam,2003-08-25,"1003/11/91/275/382, Lê Lợi, Phường Thủ Thiêm, Quận Tân Bình, Vĩnh Long, Việt Nam",Vĩnh Long,Việt Nam,001-877-924-9179x362,tammypark@example.org,Kỹ sư phần mềm,Trung học phổ thông,Độc thân,VIP,2017-07-02,,Active,698,357,0.1,QI664,19,159,241,259,553,515,False,7,15,5747087000,720505000,151054000,759662000,532687000,902364000,37114000,6733730,76,89,12,0.7948899979488524,Sản phẩm giao muộn so với hẹn giao,7,Sản phẩm bị hỏng trong quá trình vận chuyển,Chuyển khoản ngân hàng,"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.9111962418498484,35,0.9,595,31,0.6361371697200451,Ổn định,3646000,Cho thuê,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,1900000,153120000
1816,98121,98121,Tống Trường Đ**g,Nữ,2004-03-02,"1092/498, Võ Thị Sáu, Phường 9, Quận 5, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,3522605573,dirwin@example.net,Nhân viên,Sinh viên,Độc thân,VIP,2020-02-16,,Active,662,166,0.07,VL137,18,548,22,225,455,164,False,13,9,9681283000,557223000,296026000,761416000,864513000,635277000,32783300,4914510,284,29,2,0.1026879509077228,Vấn đề khác,3,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,"(['Ứng dụng điện thoại di động'], [0])",True,0.835654295188191,22,0.92,738,36,0.8284871474064941,Rất ổn định,3265000,Đầu tư,Dưới 300 triệu,Bất động sản thương mại,Không,10000000,596892000
1817,13761,13761,Quang Nguyệt N****t,Nữ,1998-09-10,"97/34/185/216, Phan Văn Hân, Phường Cát Lái, Thanh Xuân, Hà Nội, Việt Nam",Hà Nội,Việt Nam,+1-512-269-4581,michael30@example.net,Biên tập viên,Đi làm,Có gia đình,VIP,2020-11-18,2023-09-13,Active,734,21,0.07,YE240,24,791,262,41,146,479,True,14,6,8391704000,455614000,921906000,724756000,866289000,756978000,86786000,1463090,153,91,21,0.3715552746135823,Sản phẩm không đáp ứng yêu cầu của khách hàng,11,Sản phẩm bị hỏng trong quá trình vận chuyển,Tiền mặt khi nhận hàng (COD),"(['Điểm thanh toán tự động'], [0])",True,0.3752145641244746,75,0.54,144,44,0.965567032226064,Rất ổn định,8617000,Kinh doanh online,Dưới 300 triệu,Nhà ở chính,Có,4200000,60672000
1818,53733,53733,Cung Lan B**h,Nữ,2008-11-29,"238/22/18/256/169p, Phố Ngô Quyền, Phường An Lạc, Chương Mỹ, Thừa Thiên Huế, Việt Nam",Thừa Thiên Huế,Việt Nam,+1-393-837-5169x60660,perrylindsey@example.net,Lập trình viên,Thạc sĩ,Độc thân,VIP,2015-05-28,,Active,676,125,0.05,KU503,14,478,132,170,32,393,True,19,3,7367102000,778088000,475036000,935779000,223740000,126787000,70521100,4952310,104,22,5,0.1818044359513644,Khách hàng không hài lòng với trải nghiệm mua hàng,10,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.3592245739491646,75,0.07,876,46,0.8050429601296898,Ổn định,7249000,Cho thuê,Trên 3 tỷ,Nhà ở chính,Có,9600000,168360000
1819,96297,96297,Quang Đình G*a,Nữ,2011-04-14,"813/30/143, Lê Thị Riêng, Phường Tam Bình, Quận Tân Phú, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,(487)404-8754,shaun78@example.org,Kỹ sư,Đi làm,Đã kết hôn,Loyalty,2018-09-09,,Active,143,67,0.05,TE807,11,492,189,41,40,616,True,15,1,6025730000,675427000,323432000,575341000,896248000,483325000,19849500,1566610,158,52,61,0.3223443378257614,Sản phẩm không như hình ảnh minh họa,12,Vấn đề khác,Tiền mặt khi nhận hàng (COD),"(['Điểm thanh toán tự động'], [0])",True,0.0461459689387242,80,0.58,707,47,0.4960312422415877,Rất ổn định,7791000,Kinh doanh online,Từ 300 triệu tới 1 tỷ,Bất động sản thương mại,Không,10700000,39708000
1820,16880,16880,Trình Gia Đ*i,Nam,2006-05-09,"2216/79/59/149, Điện Biên Phủ, Phường Linh Trung, Đông Anh, Phú Thọ, Việt Nam",Phú Thọ,Việt Nam,(458)613-1996x21611,ann66@example.com,Kỹ sư,Không có,Độc thân,VIP,2019-06-03,,Active,650,364,0.1,HR141,16,122,134,77,599,435,True,20,3,1755772000,319338000,999655000,391678000,251652000,810577000,97658600,7750970,78,95,4,0.0156233005258891,Sản phẩm không như hình ảnh minh họa,10,Vấn đề khác,Chuyển khoản ngân hàng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.5158102024034482,90,0.3,81,44,0.3833613217478091,Ổn định,5420000,Đầu tư,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,25300000,125472000
1821,60365,60365,Cao Đan H*u,Nam,1997-06-22,"352/93/121, Lý Tự Trọng, Phường An Hòa, Quận 7, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-302-615-5092,brent91@example.net,Nhiếp ảnh gia,Thạc sĩ,Độc thân,VIP,2022-07-11,,Active,676,239,0.1,LP980,25,750,354,273,504,451,True,23,1,2565241000,621011000,858776000,491195000,896038000,129797000,30074400,1349460,252,78,7,0.4170925437552102,Khách hàng không hài lòng với trải nghiệm mua hàng,6,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán qua cổng thanh toán trực tuyến,"(['Cửa hàng trực tiếp'], [0])",False,0.7391365680043976,68,0.85,323,40,0.3284037978042913,Rất ổn định,7485000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,42300000,547572000
1822,95391,95391,Khuất Vân T***h,Nam,2004-01-01,"115/56/178q, Hoàng Sa, Phường An Lạc, Gia Lâm, Sơn La, Việt Nam",Sơn La,Việt Nam,9842083951,smithjonathan@example.org,Kỹ sư phần mềm,Đại học,Đã kết hôn,VIP,2016-12-20,,Active,689,195,0.05,AZ531,19,656,8,223,239,764,True,17,7,6352155000,915592000,466115000,37140000,530410000,830000000,41561100,2963310,158,55,55,0.1228973611780226,Sản phẩm không như hình ảnh minh họa,8,Sản phẩm nhận không đủ số lượng,Chuyển khoản ngân hàng,"(['Điểm thanh toán tự động'], [0])",True,0.5751282631657639,46,0.72,693,50,0.9250443750885132,Rất ổn định,6141000,Đầu tư,Trên 1 tỷ,Căn hộ/Chung cư,Có,27200000,141120000
1823,88162,88162,Quách Phương N**c,Nam,1985-07-12,"2653/220, Đường Số 9, Phường Bình Khánh, Hoàng Mai, Đắk Nông, Việt Nam",Đắk Nông,Việt Nam,001-696-273-3218,wsosa@example.org,Ca sĩ,Sinh viên,Độc thân,VIP,2016-06-10,2018-05-15,Expired,952,344,0.1,GV549,37,641,328,288,22,692,True,12,20,3716201000,886899000,538433000,198579000,983132000,432936000,62028800,668500,2,60,3,0.0584087216294125,Khách hàng không hài lòng với trải nghiệm mua hàng,13,Sản phẩm không đúng mô tả,Tiền mặt khi nhận hàng (COD),"(['Điểm thanh toán tự động'], [0])",True,0.9171633223332488,71,0.59,621,5,0.9743671541999634,Ổn định,8519000,Đầu tư,Trên 1 tỷ,Nhà ở chính,Có,43500000,231096000
1824,62539,62539,Đinh Hậu L**h,Nữ,2000-09-22,"2589/97/150, Trần Hưng Đạo, Phường Tam Bình, Quận 9, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-716-329-6095x96819,pughdeanna@example.net,Ca sĩ,Đại học,Độc thân,VIP,2015-08-06,,Active,503,167,0.1,XY507,22,557,181,200,294,558,False,9,15,8367457000,692956000,467979000,557315000,982323000,349182000,85888600,1807720,283,92,1,0.0948981780688774,Sản phẩm không như hình ảnh minh họa,10,Sản phẩm không đúng mô tả,Thẻ tín dụng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.9841566360863097,75,0.04,830,45,0.9620066128951454,Rất ổn định,2686000,Kinh doanh truyền thống,Dưới 300 triệu,Nhà ở chính,Có,17300000,300108000
1825,21997,21997,Trần Thị N*a,Nữ,1999-05-27,"2724/52/55/190/216, Cô Bắc, Phường An Lợi Đông, Hai Bà Trưng, Quảng Nam, Việt Nam",Quảng Nam,Việt Nam,806-949-8704x5031,lopezheidi@example.com,Giám đốc,Thạc sĩ,Đã kết hôn,VIP,2014-06-04,,Active,665,204,0.07,DG136,23,397,25,87,526,350,True,20,20,5663511000,514973000,997692000,834481000,116033000,536886000,57230000,3816450,90,4,1,0.3665896375542221,Sản phẩm giao muộn so với hẹn giao,3,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.538137374497598,93,0.17,198,28,0.3877353734146254,Rất ổn định,6576000,Cho thuê,Dưới 300 triệu,Nhà ở chính,Có,15100000,449928000
1826,91199,91199,Lục Phong T****g,Nam,2002-05-30,"468/90/18, Trần Huy Liệu, Phường 1, Quận Bình Thạnh, Đắk Lắk, Việt Nam",Đắk Lắk,Việt Nam,989.220.8492x3751,sally73@example.com,Nhân viên,Sinh viên,Độc thân,VIP,2016-11-06,,Active,601,66,0.07,EE934,20,137,10,119,293,262,True,13,2,4924168000,871718000,538799000,266411000,613455000,25026000,16059500,7376230,150,16,43,0.7043473832017786,Dịch vụ không chuyên nghiệp,7,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,"(['Cửa hàng trực tiếp'], [0])",False,0.8527771497584327,17,0.69,424,28,0.0077025590805094,Rất ổn định,1289000,Cho thuê,Trên 1 tỷ,Nhà ở chính,Có,300000,334932000
1827,93502,93502,Huỳnh Tùng H**i,Nam,1982-02-16,"1396/63/34, Đường Số 7, Phường Trường Thọ, Quận 1, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,+1-354-485-4310x554,harperlarry@example.com,Xây dựng,Trung học phổ thông,Độc thân,Loyalty,2016-09-19,,Active,271,100,0.03,ML880,40,609,256,21,454,239,False,19,19,2210914000,638809000,12017000,310312000,5872000,794298000,96331000,4672460,284,12,47,0.7998607124006564,Dịch vụ không chuyên nghiệp,14,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,"(['Ứng dụng điện thoại di động'], [0])",False,0.7746571934840307,11,0.42,304,45,0.8283665135679285,Ổn định,5476000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Nhà ở chính,Không,24400000,47808000
1828,92219,92219,Lại Trân P****g,Nam,1992-12-04,"1221/13/34/289O, Phó Đức Chính, Phường Linh Tây, Quận 11, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-911-386-7237x50772,lisaadams@example.com,Lập trình viên,Đại học,Độc thân,VIP,2016-03-07,,Active,649,11,0.1,ZL125,30,257,148,98,556,166,False,16,3,8540446000,288911000,191478000,47797000,703571000,490869000,75608600,6914120,277,27,29,0.7927498240885578,Sản phẩm giao muộn so với hẹn giao,9,Sản phẩm bị hỏng trong quá trình vận chuyển,Tiền mặt khi nhận hàng (COD),"(['Ứng dụng điện thoại di động'], [0])",True,0.520534239281595,68,0.51,647,41,0.6327253497439124,Rất ổn định,1576000,Đầu tư,Trên 3 tỷ,Căn hộ/Chung cư,Có,40400000,361368000
1829,45507,45507,Đồng Hậu K**n,Nữ,2010-01-15,"1439/46/6/92, Trương Quyền, Phường 9, Quận 8, Bình Phước, Việt Nam",Bình Phước,Việt Nam,792.767.5944x57466,rachelford@example.com,Designer,Trung học phổ thông,Độc thân,Loyalty,2022-06-20,,Active,354,3,0.05,II810,12,400,284,289,28,154,False,18,3,6230506000,168594000,183326000,856625000,873794000,589599000,57018100,4759600,284,43,66,0.7947928713220042,Sản phẩm giao muộn so với hẹn giao,12,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,"(['Ứng dụng điện thoại di động'], [0])",False,0.9595280054323234,38,0.55,495,46,0.4027207195367294,Rất ổn định,6690000,Kinh doanh online,Trên 1 tỷ,Nhà ở chính,Có,12600000,242724000
1830,26744,26744,Đỗ Ngọc H*a,Nữ,2000-02-28,"2323/294, Võ Văn Kiệt, Phường An Cư, Sóc Sơn, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,306.295.3948,stacey90@example.com,Bác sĩ,Sinh viên,Độc thân,VIP,2018-01-28,,Active,553,156,0.07,PX146,22,30,78,108,56,389,True,18,6,2066748000,813906000,939997000,936622000,67096000,699847000,18680700,6380410,88,90,33,0.5388901308032169,Sản phẩm không như hình ảnh minh họa,13,Sản phẩm gửi sai,Thanh toán bằng QR Code,"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.9035119106956536,18,0.98,67,21,0.3477492578994677,Rất ổn định,1822000,Cho thuê,Trên 1 tỷ,Đất đai,Có,12900000,114132000
1831,24072,24072,Đới Tùng Đ*t,Nam,1999-04-12,"569/88/4/126, Trần Hưng Đạo, Phường Linh Đông, Hai Bà Trưng, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,997.218.8818x6922,colin37@example.org,Ca sĩ,Sinh viên,Độc thân,VIP,2022-05-09,,Active,787,300,0.07,CR888,23,864,272,178,286,964,False,14,12,7827995000,890742000,450104000,76086000,612485000,683238000,92293400,2976340,128,26,1,0.9785299083720856,Khách hàng không hài lòng với trải nghiệm mua hàng,14,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,"(['Ứng dụng điện thoại di động'], [0])",True,0.6484094686721261,46,0.44,667,36,0.5701912771872779,Rất ổn định,2027000,Kinh doanh online,Dưới 300 triệu,Căn hộ/Chung cư,Có,46600000,458172000
1832,4996,4996,Phùng Văn Đ*c,Nữ,1979-06-06,"1562/15/104/80, Võ Thị Sáu, Phường Bình An, Thanh Xuân, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,891-528-3722,ryan72@example.com,Giám đốc,Sinh viên,Độc thân,VIP,2018-10-02,,Active,797,614,0.05,HB533,43,411,272,290,587,980,True,18,15,8452590000,932655000,560789000,177413000,68291000,674870000,29038500,8011260,63,96,1,0.0057109411725684,Sản phẩm không hoạt động đúng cách,10,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán qua cổng thanh toán trực tuyến,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.2439395192079887,44,0.77,363,24,0.3437733591699752,Rất ổn định,261000,Đầu tư,Trên 3 tỷ,Đất đai,Có,7200000,176796000
1833,96204,96204,Lư Trường L*n,Nam,2010-10-13,"1218/72/66/100K, Đặng Văn Ngữ, Phường 8, Quận Gò Vấp, Bình Dương, Việt Nam",Bình Dương,Việt Nam,355.581.3384,hicksdawn@example.org,Kỹ sư,Sinh viên,Có 2 bé,VIP,2018-05-15,,Active,668,49,0.1,LJ575,12,253,353,211,292,836,True,14,20,1231021000,769386000,657262000,66688000,913180000,410976000,93492900,6850900,267,19,35,0.5858670090408827,Sản phẩm giao muộn so với hẹn giao,11,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,"(['Cửa hàng trực tiếp'], [0])",False,0.9599741303413016,32,0.76,260,5,0.8544648184366336,Rất ổn định,6424000,Cho thuê,Trên 1 tỷ,Đất đai,Có,1500000,45084000
1834,57830,57830,La Tuyến N**t,Nữ,1996-01-04,"248/46/109, Hai Triều, Phường Bình Trưng Tây, Sóc Sơn, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-319-942-6441x9537,sparker@example.net,Diễn viên,Đi làm,Độc thân,VIP,2019-12-30,,Active,653,488,0.07,DX433,27,814,280,156,565,523,True,17,12,6142060000,773538000,442145000,533995000,566097000,568339000,60518000,9317180,76,81,1,0.8878271609223388,Sản phẩm giao muộn so với hẹn giao,6,Sản phẩm đã hết hạn sử dụng,Tiền mặt khi nhận hàng (COD),"(['Điểm thanh toán tự động'], [0])",False,0.5402989159993956,74,0.38,99,7,0.0913654132391099,Rất ổn định,9485000,Kinh doanh truyền thống,Trên 3 tỷ,Bất động sản thương mại,Có,47500000,133224000
1835,63516,63516,Cao Kiên L**h,Nữ,2003-10-23,"670/6/150, Phan Đình Phùng, Phường Trường Thọ, Quận Tân Phú, Quảng Bình, Việt Nam",Quảng Bình,Việt Nam,572.348.0908,larry71@example.org,Giám đốc,Trung học phổ thông,Độc thân,Loyalty,2021-03-15,2022-06-11,Expired,305,272,0.05,GG813,19,866,121,251,348,371,False,10,20,2413568000,124869000,911851000,963089000,676370000,449559000,90169800,8701090,7,73,18,0.3197594240206814,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Sản phẩm đã hết hạn sử dụng,Tiền mặt khi nhận hàng (COD),"(['Ứng dụng điện thoại di động'], [0])",True,0.2760456969044312,95,0.77,985,46,0.5328109969308391,Ổn định,4174000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Nhà ở chính,Có,49800000,56220000
1836,85932,85932,Trang Đình L**h,Nam,1992-05-01,"2310/66/28/216/382, Cách Mạng Tháng Tám, Phường 3, Hà Đông, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,615.957.1429x7192,kevinfriedman@example.net,Kỹ sư,Không có,Độc thân,VIP,2019-09-30,2020-09-03,Expired,781,622,0.1,OI677,30,121,256,280,191,748,False,20,6,8722991000,947221000,242123000,193519000,863666000,914451000,99666200,3498490,297,14,59,0.1146698281378522,Sản phẩm không hoạt động đúng cách,12,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,"(['Ứng dụng điện thoại di động'], [0])",True,0.4050843429340444,11,0.84,186,46,0.7816948073524829,Rất ổn định,7702000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Nhà ở chính,Có,44100000,139056000
1837,79026,79026,Trần Hạnh D*y,Nữ,1993-03-22,"324/931, Đinh Tiên Hoàng, Phường 12, Quận 7, Khánh Hòa, Việt Nam",Khánh Hòa,Việt Nam,+1-569-357-0127x94266,broberts@example.org,Nhân viên,Không có,Độc thân,VIP,2018-12-18,,Active,566,292,0.07,KV145,29,134,18,218,20,172,True,8,12,5221907000,404690000,412352000,352431000,217220000,761627000,87665000,763500,124,1,1,0.648995158513825,Dịch vụ không chuyên nghiệp,4,Sản phẩm gửi sai,Tiền mặt khi nhận hàng (COD),"(['Cửa hàng trực tiếp'], [0])",False,0.8854535865157172,81,0.75,723,7,0.5563578502863754,Rất ổn định,8672000,Đầu tư,Trên 1 tỷ,Căn hộ/Chung cư,Có,16400000,14052000
1838,1364,1364,Bành Tuyến H**g,Nữ,2007-10-15,"397/536, Võ Văn Kiệt, Phường 9, Quận 1, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,783-268-9580x68299,michaeltodd@example.com,Giáo viên,Sinh viên,Đã kết hôn,Loyalty,2014-04-13,,Active,206,12,0.03,KE513,15,845,154,117,273,977,False,11,18,107982000,408636000,793741000,570460000,990733000,902157000,6948800,4332410,163,12,47,0.4442160830256572,Sản phẩm không hoạt động đúng cách,1,Vấn đề khác,Thanh toán qua cổng thanh toán trực tuyến,"(['Ứng dụng điện thoại di động'], [0])",False,0.8276308312390399,59,0.48,491,42,0.3934431814308028,Ổn định,4623000,Làm thuê,Dưới 300 triệu,Căn hộ/Chung cư,Có,20400000,343596000
1839,97437,97437,Lưu Nguyên V*,Nam,1991-10-24,"1569/21/17, Huỳnh Thúc Kháng, Phường 6, Quận 10, An Giang, Việt Nam",An Giang,Việt Nam,7714330404,brownjohn@example.com,Kỹ sư,Sinh viên,Đã kết hôn,VIP,2019-06-04,,Active,900,497,0.1,SQ929,31,846,324,196,140,524,True,22,17,4687348000,57099000,369526000,472557000,723632000,73018000,62810300,3166920,188,14,2,0.6589989335208952,Sản phẩm không hoạt động đúng cách,3,Sản phẩm gửi sai,Tiền mặt khi nhận hàng (COD),"(['Điểm thanh toán tự động'], [0])",True,0.62318899750524,35,0.01,918,7,0.7169425247791197,Rất ổn định,2555000,Đầu tư,Từ 300 triệu tới 1 tỷ,Bất động sản thương mại,Có,37000000,472728000
